name,brand,vintage,varietal_label,wine_type,appellation,designation,rating,review,reviewer,retail,state,slug,pub_date_web,alcohol,country
Hungry Hawk 2019 Pinot Gris (San Diego County),Hungry Hawk,2019,Pinot Gris,White,San Diego County,,88,"Clean aromas of wet stone, lime and nectarine show on the crisp nose of this bottling. There is a strong sizzle at the front of the sip, which drops into riper flavors of pear and apple.",M.K.,30,California,hungry-hawk-2019-pinot-gris-san-diego-county,2020-12-31,0.1300,USA
Hungry Hawk 2019 Viognier (San Diego County),Hungry Hawk,2019,Viognier,White,San Diego County,,91,"Few San Diego County wineries are exploring the terroir as diligently as this family-run winery. This estate bottling is fresh yet rich, with light peach and creamy lemon aromas. The palate is clean and full, with more peach and apple-pie flavors.",M.K.,36,California,hungry-hawk-2019-viognier-san-diego-county,2020-12-31,0.1350,USA
Hungry Hawk 2019 Elliot Ranch Albariño (San Diego County),Hungry Hawk,2019,Albariño,White,San Diego County,Elliot Ranch,91,"Exuberant aromas of tuberose, pineapple, honeydew, guava and jasmine make for a very tropical nose on this bottling. The palate tightens up with a fresh sizzle, delivering melon and lime Popsicle flavors in a full yet balanced display.",M.K.,28,California,hungry-hawk-2019-elliot-ranch-albarino-san-diego-county,2020-08-01,0.1270,USA
Hungry Hawk 2019 Mélange Blanc White (San Diego County),Hungry Hawk,2019,White Blend,White,San Diego County,Mélange Blanc,88,"Almost pink in the glass, this unique estate blend of 87% Viognier and 13% Pinot Gris offers cantaloupe and wet chalk aromas. There is a compelling sizzle to the palate, where lemon-blossom and dried apple flavors meet with a dusty minerality.",M.K.,32,California,hungry-hawk-2019-melange-blanc-white-san-diego-county,2020-08-01,0.1300,USA
Hook or Crook 2019 Vintner's Select Chardonnay (Lodi),Hook or Crook,2019,Chardonnay,White,Lodi,Vintner's Select,87,This brass-colored wine slathers sawn oak and vanilla aromas over a combo of crisp and ripe fruit flavors.,J.G.,20,California,hook-or-crook-2019-vintners-select-chardonnay-lodi,2020-12-31,0.1350,USA
Hook or Crook 2019 Reserve Chardonnay (Lodi),Hook or Crook,2019,Chardonnay,White,Lodi,Reserve,89,"Smooth and well balanced, this medium-bodied wine offers a seamless combination of crisp apple and generous pear flavors with some complexing elements of butter and vanilla.",J.G.,24,California,hook-or-crook-2019-reserve-chardonnay-lodi,2020-12-31,0.1350,USA
Holly's Hill 2019 Estate Roussanne (El Dorado),Holly's Hill,2019,Roussanne,White,El Dorado,Estate,90,Bright aromas and flavors of Anjou pear and Gravenstein apple make this medium-bodied wine lively and satisfying. It feels relatively light in mouthfeel and is absolutely refreshing and appetizing.,J.G.,22,California,hollys-hill-2019-estate-roussanne-el-dorado,2020-12-31,0.1320,USA
Highway 12 2019 Sauvignon Blanc (Sonoma County),Highway 12,2019,Sauvignon Blanc,White,Sonoma County,,88,"Robustly tropical, this likable white is creamy in peach, pineapple and guava, with a dense richness and enduring likability.",V.B.,15,California,highway-12-2019-sauvignon-blanc-sonoma-county,2020-12-31,0.1390,USA
High Pass 2019 Sauvignon Blanc (Willamette Valley),High Pass,2019,Sauvignon Blanc,White,Willamette Valley,,86,"As with the winery's Pinot Gris, this low-alcohol wine brings some residual sugar with it. Cotton candy and lemon drop flavors combine in a light, almost ephemeral palate. Unusual for Oregon Sauvignon Blanc, this will appeal most to those who prefer some sweetness in their white wines.",P.G.,18,Oregon,high-pass-2019-sauvignon-blanc-willamette-valley,2020-07-01,0.1150,USA
High Pass 2019 Pinot Gris (Willamette Valley),High Pass,2019,Pinot Gris,White,Willamette Valley,,87,"This wine is soft in the mouth, full bodied with ripe pear fruit, and a cottony impression. Though simple and fruity, it lingers nicely through the finish.",P.G.,15,Oregon,high-pass-2019-pinot-gris-willamette-valley,2020-07-01,0.1150,USA
High Heaven 2019 Cloud Mountain Chardonnay (Columbia Valley (WA)),High Heaven,2019,Chardonnay,White,Columbia Valley (WA),Cloud Mountain,87,"The aromas seem a bit muddled, with notes of apple and toast. Full-feeling fruit flavors follow, pulling up on the finish.",S.S.,12,Washington,high-heaven-2019-cloud-mountain-chardonnay-columbia-valley-wa,2020-10-01,0.0000,USA
High Heaven 2019 Estate Grown &amp; Bottled Starshower Riesling (Columbia Valley (WA)),High Heaven,2019,Riesling,White,Columbia Valley (WA),Estate Grown &amp; Bottled Starshower,88,"Honeysuckle, lime and peach aromas are followed by off-dry peach and Nestea Iced Tea flavors. The concentration seems a little light at times on an otherwise enjoyable wine.",S.S.,12,Washington,high-heaven-2019-estate-grown-bottled-starshower-riesling-columbia-valley-wa,2020-10-01,0.0000,USA
Hearst Ranch 2019 Glacier Ridge Chardonnay (Monterey County),Hearst Ranch,2019,Chardonnay,White,Monterey County,Glacier Ridge,89,"Light aromas of lemon peel, melon rind, honeysuckle, smashed stone and flint show on the nose of this bottling. There's a pleasant citrusy sizzle to the sip, where rounded apple and baking-spice flavors show.",M.K.,25,California,hearst-ranch-2019-glacier-ridge-chardonnay-monterey-county,2020-11-01,0.1440,USA
Head High 2019 Chardonnay (Sonoma County),Head High,2019,Chardonnay,White,Sonoma County,,88,"A youthful and approachable wine, this is fleshy, lush and opulent in sweet white peach, pineapple and cantaloupe. The full-bodied concentration has a hint of anise and vanilla around robust toasted oak.",V.B.,22,California,head-high-2019-chardonnay-sonoma-county,2020-12-01,0.1450,USA
Hayes Valley 2019 Sauvignon Blanc (Central Coast),Hayes Valley,2019,Sauvignon Blanc,White,Central Coast,,86,"Rounded pear, melon and bubblegum aromas kick off the nose on this bottling. The palate is a bit flat in texture, offering soft, nearly sweet flavors of honeysuckle and ripe pear.",M.K.,12,California,hayes-valley-2019-sauvignon-blanc-central-coast,2020-07-01,0.1350,USA
Hawley 2019 Hopkins River Ranch Sauvignon Blanc (Russian River Valley),Hawley,2019,Sauvignon Blanc,White,Russian River Valley,Hopkins River Ranch,90,"Lime, lemon and salty wet stone combine invitingly in this crisp white wine, tart in lasting acidity. Light bodied and balanced in ripeness, it develops further characteristics of green apple, melon and peach as it opens in the glass.",V.B.,25,California,hawley-2019-hopkins-river-ranch-sauvignon-blanc-russian-river-valley,2020-12-31,0.1390,USA
Hawley 2019 Viognier (Sonoma County),Hawley,2019,Viognier,White,Sonoma County,,90,"From grapes grown in both the Dry Creek and Russian River valleys, this medium-bodied white opens in an effusive expanse of floral jasmine. Citrus, stone fruit and lemon peel follow along a sleek, high-toned palate that shows refinement and length.",V.B.,32,California,hawley-2019-viognier-sonoma-county,2020-12-01,0.1400,USA
Happy Camper 2019 Chardonnay (California),Happy Camper,2019,Chardonnay,White,California,,84,Almost overwhelming baking spice and butter flavors make this medium-bodied wine very obvious and assertive. Recommended for oak lovers.,J.G.,9,California,happy-camper-2019-chardonnay-california,2020-12-01,0.1300,USA
Hall Ranch 2019 Sauvignon Blanc (Paso Robles),Hall Ranch,2019,Sauvignon Blanc,White,Paso Robles,,91,"Strong aromas of melon, lemongrass and grass clippings are fresh, clean and bright on the nose of this bottling. There's a stony start to the sip before riper flavors of peach and guava arise, with a streak of grassiness that holds from start to finish.",M.K.,18,California,hall-ranch-2019-sauvignon-blanc-paso-robles,2020-11-01,0.1350,USA
Hahn 2019 SLH Pinot Gris (Santa Lucia Highlands),Hahn,2019,Pinot Gris,White,Santa Lucia Highlands,SLH,88,"The slightest shade of pink in the glass, this bottling offers a simple yet pleasant nose of wet cement, white flower and nectarine aromas. Tangerine-peel and stone-fruit flavors show on the easy-to-enjoy palate.",M.K.,28,California,hahn-2019-slh-pinot-gris-santa-lucia-highlands,2020-11-01,0.1410,USA
Hahn 2019 Pinot Gris (Monterey County),Hahn,2019,Pinot Gris,White,Monterey County,,88,"Crisp and clean lines of lime, chalk and peach start the nose on this bottling. The palate is fresh, with a pleasant texture, offering light stone-fruit flavors and a hint of salt.",M.K.,15,California,hahn-2019-pinot-gris-monterey-county,2020-11-01,0.1410,USA
H3 2019 Sauvignon Blanc (Horse Heaven Hills),H3,2019,Sauvignon Blanc,White,Horse Heaven Hills,,90,"Appealing aromas of grass, green pepper, guava and citrus lead to crisp, tart, lemony flavors. It's everything there is to love about this variety at a terrific price.",S.S.,15,Washington,h3-2019-sauvignon-blanc-horse-heaven-hills,2020-12-31,0.1200,USA
Guenoc 2019 Sauvignon Blanc (California),Guenoc,2019,Sauvignon Blanc,White,California,,89,"Subtle in flavor and well balanced, this wine is a bit steely and mineral-like in aroma, then brings light cucumber and honeydew melon flavors to the palate. It will be a superversatile wine for lunch or dinner.",J.G.,10,California,guenoc-2019-sauvignon-blanc-california,2020-12-31,0.1350,USA
Grounded Wine Co. 2019 Sauvignon Blanc (California),Grounded Wine Co.,2019,Sauvignon Blanc,White,California,,90,"This is a remarkably fresh, fruity and grassy white wine, overdelivering on its price point, with balanced flavors and texture. Dried herb, earth, lychee and wet stone give it lengthy appeal and memorability.",V.B.,15,California,grounded-wine-co-2019-sauvignon-blanc-california,2020-07-01,0.1390,USA
Groth 2019 Sauvignon Blanc (Napa Valley),Groth,2019,Sauvignon Blanc,White,Napa Valley,,92,"With a hearty helping of 18% Sémillon, this white has a creamy, viscous entry adorned in jasmine. Lemon pith, grapefruit and tangerine present as lush and lengthy on the palate, balanced by fresh, persistent acidity.",V.B.,24,California,groth-2019-sauvignon-blanc-napa-valley,2020-12-01,0.1440,USA
Grosgrain 2019 Philips Vineyard Albariño (Walla Walla Valley (WA)),Grosgrain,2019,Albariño,White,Walla Walla Valley (WA),Philips Vineyard,91,"Newcomer Grosgrain is quickly making a name for itself with wines like this. Primarily fermented and aged in concrete egg, with the rest in neutral barrel and stainless steel, its bright compellingly fresh aromas of tangerine, citrus peel and melon are followed by full-feeling, lively, lemony flavors, with racy acidity.",S.S.,24,Washington,grosgrain-2019-philips-vineyard-albarino-walla-walla-valley-wa,2020-10-01,0.1340,USA
Grey Stack 2019 Rosemary's Block Dry Stack Vineyard Sauvignon Blanc (Bennett Valley),Grey Stack,2019,Sauvignon Blanc,White,Bennett Valley,Rosemary's Block Dry Stack Vineyard,92,"Nutty almond and a bite of cucumber lead to an opulent midpalate of mango and citrus in this wine. The palate is rounded and opulent, but still maintains freshness.",V.B.,30,California,grey-stack-2019-rosemarys-block-dry-stack-vineyard-sauvignon-blanc-bennett-valley,2020-11-01,0.1410,USA
Greetings 2019 Pinot Gris (Willamette Valley),Greetings,2019,Pinot Gris,White,Willamette Valley,,90,"The wine is much better than the looks of the label might suggest. It's packed with ripe flavors of sliced Bartlett pears, with that slightly grainy texture also. Though there isn't a whole lot more going on, the basic fruit is so good, clean and lingering, that it's more than sufficient as a fine all-purpose white wine.",P.G.,15,Oregon,greetings-2019-pinot-gris-willamette-valley,2020-10-01,0.1300,USA
Great Bear 2019 Chardonnay (Yolo County),Great Bear,2019,Chardonnay,White,Yolo County,,89,"This well-balanced and well-concentrated wine shows a rich array of baking spice, butter and ripe pear flavors that play nicely off the full body and subtle fruit acidity.",J.G.,22,California,great-bear-2019-chardonnay-yolo-county,2020-11-01,0.1360,USA
Great Bear 2019 Roussanne (Yolo County),Great Bear,2019,Roussanne,White,Yolo County,,91,"This flavorful, distinctive and well-balanced wine overflows with orange-blossom aromas and vivid apricot and almond flavors. It's rich in texture, but nicely crisp, too, carrying complexity and depth into a lingering finish.",J.G.,26,California,great-bear-2019-roussanne-yolo-county,2020-09-01,0.1350,USA
Grassini Family Vineyards 2019 Sauvignon Blanc (Happy Canyon of Santa Barbara),Grassini Family Vineyards,2019,Sauvignon Blanc,White,Happy Canyon of Santa Barbara,,93,"There is a strong mineral quality of wet stone that balances the aromas of guava and lemongrass on the nose of this estate bottling. The palate is lifted in acidity, with a chalky grip that frames the crisp grapefruit and pear flavors.",M.K.,28,California,grassini-2019-sauvignon-blanc-happy-canyon-of-santa-barbara,2020-11-01,0.1400,USA
Granite Lion 2019 Viognier (South Coast),Granite Lion,2019,Viognier,White,South Coast,,89,"Very mellow and subtle on the nose, this wine eventually shows aromas of light peach blossom, wet gravel and a slightly candied citrus tang. Brushes of peach, nectarine and pear show on the sip, which is fairly tight in texture.",M.K.,32,California,granite-lion-2019-viognier-south-coast,2020-12-01,0.1360,USA
Granite Lion 2019 Reserve Chardonnay (South Coast),Granite Lion,2019,Chardonnay,White,South Coast,Reserve,88,"Broad aromas of poached pear, apple juice and a hint of lemon blossom show on the nose of this bottling. It lands rather fat on the palate, with the slightest hint of a chalky frame, delivering pleasantly ripe flavors of white peach.",M.K.,59,California,granite-lion-2019-reserve-chardonnay-south-coast,2020-12-01,0.1380,USA
Granite Lion 2019 Sauvignon Blanc (South Coast),Granite Lion,2019,Sauvignon Blanc,White,South Coast,,88,"Dried lemon peels, crushed rocks, dried apples and a slightly earthy funk show on the nose of this bottling from an estate just miles from the Mexican border. Crushed gravel flavors met with lime peel and dried green-apple skins on the palate.",M.K.,32,California,granite-lion-2019-sauvignon-blanc-south-coast,2020-12-01,0.1430,USA
Granite Lion 2019 Pinot Gris (South Coast),Granite Lion,2019,Pinot Gris,White,South Coast,,86,"Aromas of wet earth, lanolin and mushrooms kick off the nose on this slightly reductive bottling. There are apple and pear flavors on the palate, with a lingering hint of petrol.",M.K.,28,California,granite-lion-2019-pinot-gris-south-coast,2020-12-01,0.1350,USA
Gramercy 2019 Viognier (Columbia Valley (WA)),Gramercy,2019,Viognier,White,Columbia Valley (WA),,92,"Gramercy has charted a new course for this often overripe variety. Citrus, white-peach and mineral aromas are follow by exquisitely balanced pear and peach flavors. It has a pleasing, mouthwatering feel that is rare in Viognier in this state or elsewhere and that ups the interest.",S.S.,28,Washington,gramercy-2019-viognier-columbia-valley-wa,2020-10-01,0.1300,USA
Gramercy 2019 Picpoul (Walla Walla Valley (WA)),Gramercy,2019,Picpoul,White,Walla Walla Valley (WA),,92,"Aromas of citrus zest, whole lemon and wet stone are followed by medium-bodied tart and puckering white-grapefruit flavors backed by electric acidity. This wine has always been a standout, but this vintage brings more of everything: more aromatic and flavor complexity and even more acidity. It requires food alongside it to be fully appreciated. Pair it with grilled halibut with a lemon oregano sauce.",S.S.,20,Washington,gramercy-2019-picpoul-walla-walla-valley-wa,2020-10-01,0.1250,USA
